timestamp,datetime,open,high,low,close,volumeUSD,volume0,volume1,volumeBase
1693202400,2023-08-28 06:00:00,1641.7018383541947,1644.907326975015,1640.7645249693103,1642.0570526940667,407846.8315684061,248.53338777560108,408276.70751,408276.70751
1693206000,2023-08-28 07:00:00,1642.057325680097,1642.0607537126402,1638.1213371285228,1640.3972722930994,200286.22535051548,122.043482913318,200114.716331,200114.716331
1693209600,2023-08-28 08:00:00,1640.4718220151058,1642.0821614612607,1638.984242620403,1641.0471013241433,273793.83555230784,166.83658863931657,273725.698532,273725.698532
1693213200,2023-08-28 09:00:00,1641.0479473168843,1641.0479473168843,1624.9776589269384,1633.0960054251157,1544305.1607955704,946.1268190470578,1543296.325009,1543296.325009
1693216800,2023-08-28 10:00:00,1633.2358435318245,1637.2104329137262,1633.2358435318245,1637.0920416893464,223629.26060466078,137.02108665923336,224075.331765,224075.331765
1693220400,2023-08-28 11:00:00,1637.0902737705276,1638.7242913771022,1635.796904222586,1638.5894594890133,182453.1767674774,111.69604436923952,182868.363686,182868.363686
1693224000,2023-08-28 12:00:00,1638.5894594890133,1660.8622861806045,1638.548414325894,1654.3283610930764,3973971.7533411193,2405.148031748275,3976644.463958,3976644.463958
1693227600,2023-08-28 13:00:00,1654.3283610932413,1654.3283610932413,1647.4913990702357,1648.4651953709647,935414.2238247544,565.2091147285265,933288.75397,933288.75397
1693231200,2023-08-28 14:00:00,1648.4692169999228,1651.3739696518908,1646.3860029347243,1649.5272045308047,1093104.411801402,662.0179339551893,1091489.443851,1091489.443851
1693234800,2023-08-28 15:00:00,1649.53283208833,1653.0672565581986,1642.563969944245,1647.0548880061565,1423211.0696199725,862.7984811845374,1421725.2001,1421725.2001
1693238400,2023-08-28 16:00:00,1647.1554482308263,1650.6619884913766,1647.1458860653227,1650.5040740746945,741710.6055710368,450.35451972999397,742737.653887,742737.653887
1693242000,2023-08-28 17:00:00,1650.5040740746945,1653.0368333349852,1648.616629192657,1648.623437702592,542882.2890508932,329.29440633800516,543627.622384,543627.622384
1693245600,2023-08-28 18:00:00,1648.6238531618565,1650.4567635501337,1646.4429610082973,1650.4567635501337,536430.667354058,325.3201336612924,536309.514295,536309.514295
1693249200,2023-08-28 19:00:00,1650.6957296798034,1651.3758945081772,1638.3624318967907,1645.3558678857191,1410385.4661606539,857.081249141911,1409320.065249,1409320.065249
1693252800,2023-08-28 20:00:00,1645.4952327064534,1647.0302799376152,1644.0127569385563,1646.2967571556808,471636.6330349294,287.1120128414134,472557.658862,472557.658862
1693256400,2023-08-28 21:00:00,1646.3053171778415,1646.4126700460338,1644.5681442056086,1645.6620221063788,295613.97901583306,179.94345264322763,296096.252748,296096.252748
1693260000,2023-08-28 22:00:00,1645.6608733855949,1649.7382390993778,1645.633449014621,1649.728211544543,301265.84395188995,183.2698865751603,302104.216122,302104.216122
1693263600,2023-08-28 23:00:00,1649.715594311545,1655.0582639984623,1649.715594311545,1652.759854277958,620109.2683783304,375.9791991008053,621551.933239,621551.933239
1693267200,2023-08-29 00:00:00,1652.759854277958,1655.2166185161154,1652.126141744982,1655.2122523162823,409778.0870804375,248.1855753160678,410403.750534,410403.750534
1693270800,2023-08-29 01:00:00,1655.2122523162823,1660.004852817467,1654.4252137299707,1654.6658078566645,1195578.1243841737,722.3884492017971,1197303.925639,1197303.925639
1693274400,2023-08-29 02:00:00,1654.6658078566645,1654.6658078566645,1651.4251443179487,1651.426813269799,232099.18861274497,140.12730649905288,231537.562726,231537.562726
1693278000,2023-08-29 03:00:00,1651.46452420201,1652.1141715593005,1650.5766851846417,1651.313894537121,216202.51362056148,130.6221345826438,215699.947649,215699.947649
1693281600,2023-08-29 04:00:00,1651.2419852364953,1652.0141177151486,1649.6657726765939,1649.708275531122,190034.58117577137,114.84551246485518,189575.183107,189575.183107
1693285200,2023-08-29 05:00:00,1649.711033368843,1650.051714533507,1649.1772656325788,1649.6300518119242,143757.98570748567,86.9301294350817,143395.957189,143395.957189
1693288800,2023-08-29 06:00:00,1649.630153200572,1649.630153200572,1645.277882279989,1645.277882279989,365283.942495544,221.2329744846054,364253.826359,364253.826359
1693292400,2023-08-29 07:00:00,1645.2780358591644,1650.6776952115893,1645.146347617164,1646.3329230505724,1092931.6395950613,662.5636185636639,1091755.056308,1091755.056308
1693296000,2023-08-29 08:00:00,1646.319766325768,1646.3455555113665,1645.0292370907011,1645.339781371513,314524.41589159355,190.70308545522315,313837.164461,313837.164461
1693299600,2023-08-29 09:00:00,1645.279695109391,1645.9033134903232,1644.899894934233,1645.105402756867,139753.80476596038,84.74769195931023,139435.110462,139435.110462
1693303200,2023-08-29 10:00:00,1644.8876818070298,1644.8876818070298,1639.4365538231175,1642.147357714382,553305.647020102,336.17640216553355,551901.937983,551901.937983
1693306800,2023-08-29 11:00:00,1642.1500081276117,1645.140611067531,1640.2656239797375,1641.7213812639404,385072.47515012475,234.2288665418422,384809.882608,384809.882608
1693310400,2023-08-29 12:00:00,1641.6465471106517,1643.975443785212,1640.3025606847696,1643.975443785212,261104.18355598272,158.8220440877032,260872.61494,260872.61494
1693314000,2023-08-29 13:00:00,1644.2413043641168,1647.3854076068976,1642.3860516524721,1644.8163377069263,607264.5149853097,369.381410634275,607688.151365,607688.151365
1693317600,2023-08-29 14:00:00,1644.883336339267,1733.4714015782024,1644.8808932141965,1719.8778790647953,19835556.60478927,11709.838332715031,19845955.099949,19845955.099949
1693321200,2023-08-29 15:00:00,1720.1134308923595,1723.3483248367766,1710.6663175026936,1714.8573503377906,3823936.2282093265,2226.064794536293,3823145.255229,3823145.255229
1693324800,2023-08-29 16:00:00,1714.8657613886749,1743.1472374442617,1709.480679859909,1734.3582585587412,7268966.9378938405,4205.464708989084,7269194.311682,7269194.311682
1693328400,2023-08-29 17:00:00,1734.3581076010594,1742.626786404973,1730.80199113794,1733.8609303131316,2719290.897506547,1567.2554730318286,2720258.127406,2720258.127406
1693332000,2023-08-29 18:00:00,1733.630023422849,1738.8306696846562,1731.7712277119037,1736.3046583506227,961288.9325224047,553.8447018476113,961523.758549,961523.758549
1693335600,2023-08-29 19:00:00,1736.1861691739787,1740.9226213822187,1732.7169132357776,1735.9507386688633,1047899.0605839288,603.5660318592833,1048400.557357,1048400.557357
1693339200,2023-08-29 20:00:00,1736.0616780492169,1740.8437256867378,1726.8286373221854,1727.321230470265,1446185.2622469626,833.2262236723799,1444361.165456,1444361.165456
1693342800,2023-08-29 21:00:00,1727.1409587370422,1733.2681519051669,1727.1406418198048,1731.6939335429104,538824.6735951423,311.2207147451764,538889.11925,538889.11925
1693346400,2023-08-29 22:00:00,1731.676762129022,1734.5140438956153,1728.168142433798,1729.5197233946483,597419.0492638382,345.06402222766144,597335.248432,597335.248432
1693350000,2023-08-29 23:00:00,1729.5257950444366,1730.7302137239305,1723.201286899572,1729.1346880047165,688884.1248754469,398.3814930939218,687972.283537,687972.283537
1693353600,2023-08-30 00:00:00,1729.1346880047165,1730.222545250393,1722.438968833755,1722.6428450392727,680219.5168804347,393.6004516281359,679717.225895,679717.225895
1693357200,2023-08-30 01:00:00,1722.6450712048236,1722.6450712048236,1714.706043629867,1719.4355618215413,1119249.9152864506,650.3827004726005,1117225.195717,1117225.195717
1693360800,2023-08-30 02:00:00,1719.437447293151,1719.5076430409881,1716.0421230116679,1717.605070177884,613966.4041466598,357.04506438219573,613346.37919,613346.37919
1693364400,2023-08-30 03:00:00,1717.502453720073,1718.657976581363,1712.1620585714156,1718.657976581363,676262.1996992168,393.4802920048473,674989.595744,674989.595744
1693368000,2023-08-30 04:00:00,1718.6577857466157,1719.5764879431078,1718.5720626392483,1719.0204562071842,61645.28518481651,35.880448722410755,61689.347858,61689.347858
1693371600,2023-08-30 05:00:00,1719.0315357968022,1721.473915016249,1718.0219755320422,1720.6858614521395,212914.85927772883,123.92653487992197,213144.758554,213144.758554
1693375200,2023-08-30 06:00:00,1720.6858648792297,1720.6858683053317,1717.2088450941205,1717.8823093260517,201697.07324932297,117.3972237967266,201742.128674,201742.128674
1693378800,2023-08-30 07:00:00,1717.8825140343672,1718.6278320082997,1716.4122164866362,1716.8395949325168,171223.63232014218,99.66006336366256,171146.446361,171146.446361
1693382400,2023-08-30 08:00:00,1716.839638858062,1719.239841600105,1715.676070858655,1718.2575784080686,397438.3900954244,231.32690626600467,397264.109485,397264.109485
1693386000,2023-08-30 09:00:00,1718.2626330991536,1718.6082740491202,1712.0475178333872,1715.8149926797746,960452.3493523124,559.3678695343873,959096.896711,959096.896711
1693389600,2023-08-30 10:00:00,1715.8150042119858,1719.9070030612422,1715.5922173722615,1719.795450104738,254007.29063830356,147.98697883486875,254242.238732,254242.238732
1693393200,2023-08-30 11:00:00,1719.7214400406833,1719.7214400406833,1716.6059405601131,1716.6059405601131,236745.03720847474,137.92900695454122,236882.128464,236882.128464
1693396800,2023-08-30 12:00:00,1716.4409101466963,1719.7936423231936,1713.6934405351178,1717.8861878141608,1313412.2695036526,765.1961912235702,1313503.221037,1313503.221037
1693400400,2023-08-30 13:00:00,1717.8898341006707,1721.3167385029776,1707.225883253954,1718.0222623580366,3363930.066136642,1962.5319087708301,3365171.127798,3365171.127798
1693404000,2023-08-30 14:00:00,1718.0245678960841,1719.2290885141904,1698.7962240688269,1703.45596298813,4874700.965361731,2850.300079039816,4870423.956622,4870423.956622
1693407600,2023-08-30 15:00:00,1703.183836099589,1707.6796761300363,1697.0484358220137,1704.1151364704328,1582708.5729341335,929.4590183204368,1582366.131247,1582366.131247
1693411200,2023-08-30 16:00:00,1704.0108134912562,1704.0108134912562,1697.2635549955373,1699.9749268947676,1016235.5101998883,596.9097501228805,1014834.299846,1014834.299846
1693414800,2023-08-30 17:00:00,1699.9770073693212,1703.854203164739,1698.225581087141,1701.1929168494419,441352.09282846644,259.4112132081117,441362.152617,441362.152617
1693418400,2023-08-30 18:00:00,1701.1929199059466,1704.2859894420078,1698.0190900461687,1704.2829687603457,501101.0337025643,294.5291806787227,500889.426417,500889.426417
1693422000,2023-08-30 19:00:00,1704.2827294671479,1704.2828242399735,1702.1788711296847,1702.1788711296847,284716.1893076508,167.34583663867292,284985.445541,284985.445541
1693425600,2023-08-30 20:00:00,1702.1756157454602,1704.8110786498166,1701.8334754000598,1703.5050869529443,267983.8214438511,157.5111794268662,268387.28842,268387.28842
1693429200,2023-08-30 21:00:00,1703.51197950552,1707.0076676571962,1703.2468747112257,1704.1878591489767,461585.36540777254,271.1470580805929,462267.261505,462267.261505
1693432800,2023-08-30 22:00:00,1704.2173382927826,1705.6562770600801,1701.613167882821,1701.9957150835799,426793.59057401074,250.65186371037132,426903.07344,426903.07344
1693436400,2023-08-30 23:00:00,1701.8707869176064,1705.3991036198079,1701.858478304582,1705.156258109752,166953.8555724189,98.05040669274834,167115.355037,167115.355037
1693440000,2023-08-31 00:00:00,1705.156258109752,1705.1688640240218,1700.6228292381143,1700.7003202395003,194097.9067834271,113.9918607122251,194020.804999,194020.804999
1693443600,2023-08-31 01:00:00,1700.7003202395003,1701.370984607262,1699.8549703539268,1699.8550973734634,130545.47423266062,76.66811008756498,130381.185055,130381.185055
1693447200,2023-08-31 02:00:00,1699.6184575859816,1701.176354587712,1699.4935783846345,1700.4725444462974,209939.61718721548,123.29552186993632,209648.514556,209648.514556
1693450800,2023-08-31 03:00:00,1700.4670150928755,1700.471075797269,1698.079227730182,1698.5678319474173,114776.79769640732,67.41009467848788,114500.382684,114500.382684
1693454400,2023-08-31 04:00:00,1698.7465268462406,1701.8942933320034,1698.7465268462406,1701.6702084920853,165939.67349248522,97.48845619895711,165838.784414,165838.784414
1693458000,2023-08-31 05:00:00,1701.6710935440021,1703.6568543375997,1701.5756586368504,1703.554538403869,106745.39167015404,62.7121673152052,106803.884552,106803.884552
1693461600,2023-08-31 06:00:00,1703.5528074032718,1705.4888528328095,1703.490941348165,1704.3947464683454,168645.74846484067,99.07829544897866,168887.313961,168887.313961
1693465200,2023-08-31 07:00:00,1704.3949517527353,1706.146965416096,1704.3795265365789,1705.5285249189487,122104.43047077626,71.73532151526103,122355.875322,122355.875322
1693468800,2023-08-31 08:00:00,1705.5285249189487,1707.354893479526,1705.5285249189487,1705.659307943191,229153.8990402539,134.55912921755427,229606.675467,229606.675467
1693472400,2023-08-31 09:00:00,1705.6581165471891,1705.6581165471891,1704.2819531503208,1704.8090776206561,250900.05609874523,147.28049016994385,251065.098156,251065.098156
1693476000,2023-08-31 10:00:00,1704.8064797593258,1705.2913281595036,1704.6180188494727,1704.8768081868552,144175.4933522341,84.63231335549702,144300.146601,144300.146601
1693479600,2023-08-31 11:00:00,1704.8768081464325,1723.2827220822078,1704.8768081464325,1714.4006214721428,3589670.4007089003,2095.397986265811,3593788.399361,3593788.399361
1693483200,2023-08-31 12:00:00,1714.4006455507854,1714.4006455507854,1705.7164221330622,1708.6306032981668,1839237.9223626915,1074.482070284489,1836138.530289,1836138.530289
1693486800,2023-08-31 13:00:00,1708.6304082860968,1708.6304082860968,1700.5915283491415,1703.684511796004,1228276.1010742867,719.1648634184022,1225755.859851,1225755.859851
1693490400,2023-08-31 14:00:00,1703.6840180476227,1704.5845025617548,1698.9206181474617,1704.3188127288638,1064789.0826447522,625.0746753581101,1063445.428765,1063445.428765
1693494000,2023-08-31 15:00:00,1704.306499341212,1704.9247221276403,1683.7667610167039,1688.627463745623,2065739.100578408,1220.6813460762812,2063312.492212,2063312.492212
1693497600,2023-08-31 16:00:00,1688.6304548860917,1688.6304548860917,1651.486475946685,1651.51064846642,5020808.105696438,2995.862213960163,5010613.338804,5010613.338804
1693501200,2023-08-31 17:00:00,1651.6295982915562,1661.7491992938458,1647.024455740674,1659.4331818316757,1799692.5348034103,1088.0736104613943,1800540.279613,1800540.279613
1693504800,2023-08-31 18:00:00,1659.4320559202376,1663.6527836566413,1656.484708870645,1658.0269385583251,817253.8195434196,492.59762570293316,817812.617051,817812.617051
1693508400,2023-08-31 19:00:00,1657.9202454043711,1657.9202454043711,1646.5304217473092,1656.5405313519357,2158459.517369589,1305.673504233945,2157789.849864,2157789.849864
1693512000,2023-08-31 20:00:00,1656.4066062248635,1656.4066062248635,1646.4594213442745,1648.1861187914167,1438483.8942913294,870.0182239829098,1437072.124017,1437072.124017
1693515600,2023-08-31 21:00:00,1648.196678821374,1648.946585048087,1631.6948582359353,1647.5121687381522,2716868.3959155693,1654.520190148353,2715464.61762,2715464.61762
1693519200,2023-08-31 22:00:00,1647.602342274097,1648.5119098098112,1645.3167005487371,1648.5119098098112,372674.7125396252,226.51601169516672,373079.225511,373079.225511
1693522800,2023-08-31 23:00:00,1648.511981635217,1648.5413398052665,1643.9321184720227,1645.733516108227,309120.97409138846,187.88756492348014,309182.173354,309182.173354
1693526400,2023-09-01 00:00:00,1645.733516108227,1652.9078297885771,1645.6581609429172,1652.7420782124027,445060.2190761048,270.3213623556523,445994.819952,445994.819952
1693530000,2023-09-01 01:00:00,1652.7256695651047,1652.7346207382213,1649.5788829629369,1649.6332541272948,215390.9959738374,130.62783329422442,215625.521438,215625.521438
1693533600,2023-09-01 02:00:00,1649.5950654737876,1651.569241434074,1649.538723571485,1650.3402051694457,123048.73939356663,74.62641474288334,123194.328522,123194.328522
1693537200,2023-09-01 03:00:00,1650.3403960911112,1652.034000173509,1648.9327168683526,1652.034000173509,252056.0444101471,152.86349991381687,252306.741925,252306.741925
1693540800,2023-09-01 04:00:00,1652.034290199913,1652.034290199913,1647.1845269554083,1649.5023614777274,329937.669493147,200.09616085292186,329992.588468,329992.588468
1693544400,2023-09-01 05:00:00,1649.5023614777274,1649.5829283307407,1648.4154683310312,1648.6016476637874,85221.32014917629,51.68389183978288,85214.913871,85214.913871
1693548000,2023-09-01 06:00:00,1648.571267022995,1648.642733033291,1644.529727033478,1644.66373181179,268018.8904779257,162.54971464995182,267535.645623,267535.645623
1693551600,2023-09-01 07:00:00,1644.6639906791788,1645.4440091937447,1642.8827896222326,1645.409126754377,321574.5732731975,195.07827877357266,320768.598679,320768.598679
1693555200,2023-09-01 08:00:00,1645.4081895229324,1647.2069686853151,1643.8362718139326,1643.8362718139326,291686.0492289545,176.984101315365,291205.985022,291205.985022
1693558800,2023-09-01 09:00:00,1643.8362718139326,1645.9848272165061,1642.5236703500252,1644.5456402651182,341695.50216456305,207.49465038006662,341254.847974,341254.847974
1693562400,2023-09-01 10:00:00,1644.5457961955178,1644.548214001594,1637.16433409655,1641.7794867730693,413068.8302315042,251.06323585557573,411889.886482,411889.886482
1693566000,2023-09-01 11:00:00,1641.768785079519,1647.043413731452,1641.4608894044902,1646.4620930567849,341375.42783556663,207.76297593982267,341765.325585,341765.325585
1693569600,2023-09-01 12:00:00,1646.4620903828163,1650.6791760694816,1642.4540281909083,1645.9645096625793,917188.1465045197,557.1120253951857,917602.586763,917602.586763
1693573200,2023-09-01 13:00:00,1645.9648136636495,1645.9654097443197,1634.9117776099577,1644.538219264663,1150405.8072104533,700.7197079309203,1148895.715202,1148895.715202
1693576800,2023-09-01 14:00:00,1644.4644511986078,1644.4644511986078,1623.2772243627012,1630.174325800267,2641017.4129432286,1614.3604374129268,2638116.895147,2638116.895147
1693580400,2023-09-01 15:00:00,1630.5602319923744,1639.6603926195512,1624.062953103103,1634.570092995019,1965305.9231977416,1205.2593889438115,1966293.781948,1966293.781948
1693584000,2023-09-01 16:00:00,1634.4548268700833,1636.0466956171115,1624.7489289281891,1625.9610071153913,1494724.8270792358,915.2366492455884,1492469.177279,1492469.177279
1693587600,2023-09-01 17:00:00,1625.8525577449714,1625.8525577449714,1602.8361702049845,1606.0922065826048,3179673.3608149597,1968.2839861949453,3174001.562175,3174001.562175
1693591200,2023-09-01 18:00:00,1606.0922065826048,1624.9846578732208,1604.536765541881,1617.5732313539397,1792436.0641040197,1111.2549787551593,1794180.133353,1794180.133353
1693594800,2023-09-01 19:00:00,1617.851285355081,1617.9578604264027,1612.9042934164252,1617.9578604264027,590374.4011616076,364.848132999971,589434.022802,589434.022802
1693598400,2023-09-01 20:00:00,1617.9578604264027,1635.0817833777128,1616.001047324457,1628.6062304474617,1414013.764787673,869.775494027376,1415273.229353,1415273.229353
1693602000,2023-09-01 21:00:00,1628.4385053539243,1630.4708105705613,1624.6636114399748,1628.652248530222,618499.3184019289,379.37784844523657,617419.296133,617419.296133
1693605600,2023-09-01 22:00:00,1628.569611925293,1628.569611925293,1625.8241112982762,1626.3408036984395,186406.19051001297,114.40905290595082,186101.467429,186101.467429
1693609200,2023-09-01 23:00:00,1626.3486635339161,1629.945357763011,1625.7520862797958,1628.7412853847527,178482.59158217633,109.54583773674526,178365.68794,178365.68794
1693612800,2023-09-02 00:00:00,1628.7412853847527,1632.592835395332,1628.0452407523953,1629.2491266793318,274898.0030589338,168.72258111936205,275108.872369,275108.872369
1693616400,2023-09-02 01:00:00,1629.2348269444203,1630.5527562268608,1628.781335994373,1628.8241630064772,172699.86219105538,105.99702445541759,172726.735474,172726.735474
1693620000,2023-09-02 02:00:00,1628.8224596308075,1631.4380097820958,1628.0631501546554,1629.009232185085,232198.64339729008,142.51534072156034,232249.026365,232249.026365
1693623600,2023-09-02 03:00:00,1628.991822887228,1631.3900769013883,1628.98507388382,1631.3900476489864,72815.68104672112,44.69172591532182,72891.124163,72891.124163
1693627200,2023-09-02 04:00:00,1631.390076338534,1631.4062484754268,1630.237719771316,1630.8984734168484,126376.9949617421,77.56581901301602,126496.469597,126496.469597
1693630800,2023-09-02 05:00:00,1630.9722654409813,1634.6212690952646,1630.2467516480044,1632.7792464776564,311792.1819391333,191.27191510060302,312244.055718,312244.055718
1693634400,2023-09-02 06:00:00,1632.7788676618748,1633.9977744358728,1630.3980229469894,1630.3980229469894,185331.63181796606,113.67153116929978,185539.727453,185539.727453
1693638000,2023-09-02 07:00:00,1630.398307813146,1630.8783111139935,1629.4163288816876,1630.7671503099932,111704.53944126776,68.51301289674716,111699.242379,111699.242379
1693641600,2023-09-02 08:00:00,1630.7675064317582,1631.4659617940583,1630.2593718793676,1630.849274092466,105596.22560741939,64.76669934298981,105631.370555,105631.370555
1693645200,2023-09-02 09:00:00,1630.689893177882,1632.9037564298885,1630.42136185139,1632.7179456223744,144418.68988877157,88.57836869244889,144576.525601,144576.525601
1693648800,2023-09-02 10:00:00,1632.716871524002,1635.3053204582625,1632.5672464796023,1633.5382037310274,191778.10001882975,117.61705134845612,192197.349283,192197.349283
1693652400,2023-09-02 11:00:00,1633.614557065216,1635.2881080083032,1633.5948771908925,1633.994276517298,151050.25671896644,92.61264288709752,151360.736862,151360.736862
1693656000,2023-09-02 12:00:00,1633.994276517298,1634.5527662125176,1633.620329720385,1633.8629154788966,70835.12736087709,43.42224584791483,70953.026775,70953.026775
1693659600,2023-09-02 13:00:00,1633.8629154788966,1638.3300849331854,1633.316267568976,1636.5394149538317,264009.58900294616,161.723582434008,264603.215797,264603.215797
1693663200,2023-09-02 14:00:00,1636.539380753267,1638.6828274499208,1632.8931956240679,1637.5593309156973,571681.5739885854,349.87413216966013,572440.650742,572440.650742
1693666800,2023-09-02 15:00:00,1637.5631818237534,1643.4180978056668,1637.5303191898472,1638.8887337506922,508553.3440922856,310.5117599096234,509567.834507,509567.834507
1693670400,2023-09-02 16:00:00,1638.882087604218,1639.63866973975,1635.5690390553334,1635.7363296198357,182042.47171740452,111.05433838817325,181823.619731,181823.619731
1693674000,2023-09-02 17:00:00,1635.73815225662,1637.1687422788339,1632.8501397175967,1632.8501397175967,179844.7189727197,109.74538293177304,179434.21449,179434.21449
1693677600,2023-09-02 18:00:00,1632.850827274229,1633.330258857836,1628.9313934023337,1631.4092216702497,397828.21814789134,243.41050209542365,396975.602147,396975.602147
1693681200,2023-09-02 19:00:00,1631.408143405936,1633.774278666097,1631.2280765380463,1633.6432956889578,159281.41873226903,97.50123108176875,159200.728014,159200.728014
1693684800,2023-09-02 20:00:00,1633.6258433968262,1635.3429770390571,1632.8173515958283,1634.2022097402705,261108.7930339475,159.8342554788345,261204.101242,261204.101242
1693688400,2023-09-02 21:00:00,1634.1837883927535,1638.024696180035,1634.033609994282,1636.3597987258695,434141.2166317371,265.72196779052217,434903.293666,434903.293666
1693692000,2023-09-02 22:00:00,1636.2885101130678,1636.4690267107846,1634.4051316010457,1636.136622776967,150648.22439969348,92.1819249956788,150761.604799,150761.604799
1693695600,2023-09-02 23:00:00,1636.136622776967,1637.6877528334467,1635.6669215869142,1636.6855782403377,124303.25794278119,76.0614763839287,124500.339095,124500.339095
1693699200,2023-09-03 00:00:00,1636.6855782403377,1636.687939329396,1632.5771578917506,1635.2800160737381,244075.8735147126,149.35067534371302,244058.516954,244058.516954
1693702800,2023-09-03 01:00:00,1635.2135770151415,1635.3360427580985,1633.8572742034812,1633.8572742034812,94781.99697074604,57.997391065457656,94788.995105,94788.995105
1693706400,2023-09-03 02:00:00,1633.7918117923623,1633.9249952484254,1631.8307550428096,1633.893747789252,136875.76864339926,83.75471575374596,136762.413136,136762.413136
1693710000,2023-09-03 03:00:00,1633.9614102956755,1635.170352880032,1633.8872950712089,1635.170352880032,53592.55977605871,32.793488059489576,53621.026384,53621.026384
1693713600,2023-09-03 04:00:00,1635.2367012421003,1635.5618336014245,1635.2367012421003,1635.417670599878,19061.3735220586,11.663726135752382,19079.016499,19079.016499
1693717200,2023-09-03 05:00:00,1635.3513087279734,1636.0282311836452,1634.956161799848,1635.2736227455825,96577.12411876074,59.095887076107395,96643.771708,96643.771708
1693720800,2023-09-03 06:00:00,1635.2679342371484,1637.844782208639,1635.2679342371484,1636.0741290651197,174064.58782568906,106.51082211343432,174346.215723,174346.215723
1693724400,2023-09-03 07:00:00,1636.0743713134195,1636.0743713134195,1634.5077770942098,1635.0859372490995,75696.37954678533,46.31891299590916,75722.722622,75722.722622
1693728000,2023-09-03 08:00:00,1635.0865273932634,1635.1159027665242,1631.7119797652945,1631.7119797652945,180632.00717832756,110.52920414602995,180488.091776,180488.091776
1693731600,2023-09-03 09:00:00,1631.627145020072,1633.462240930879,1631.623230750476,1633.2259058947816,91114.22784522973,55.752966430270405,91051.927027,91051.927027
1693735200,2023-09-03 10:00:00,1633.2250831399106,1633.5271322951387,1632.7168821080147,1633.5017562485548,51904.8464343091,31.760640016491077,51871.983245,51871.983245
1693738800,2023-09-03 11:00:00,1633.5016110405118,1633.878911767099,1633.4091768005876,1633.7643856055347,33083.59676820037,20.24384331675652,33076.222026,33076.222026
