ts,datetime_utc,close,ema,rsi,atr,obv,label
1688940000,2023-07-09 22:00:00,1866.7413367283411,1866.7533173521554,50.93,5.048898786872249,-1263497.44298501,1855.7008704745817
1688943600,2023-07-09 23:00:00,1862.6956726974324,1866.212298064859,44.83,5.0872996538263715,-1579987.7348280102,1853.8662595316835
1688947200,2023-07-10 00:00:00,1855.7008704745817,1864.8107743861553,36.66,5.7514042576804645,-3838683.57971301,1864.9422399831828
1688950800,2023-07-10 01:00:00,1853.8662595316835,1863.3515057388925,34.86,5.797500266077794,-4637215.984086011,1862.7943443347278
1688954400,2023-07-10 02:00:00,1864.9422399831828,1863.563603638131,50.6,6.178071226821291,-4005400.0517420107,1861.6557085585496
1688958000,2023-07-10 03:00:00,1862.7943443347278,1863.4610357310107,48.17,5.995151977078097,-4255809.51711701,1855.354338790635
1688961600,2023-07-10 04:00:00,1861.6557085585496,1863.2203254413491,46.88,5.701385066938322,-4453776.268419011,1854.938189854978
1688965200,2023-07-10 05:00:00,1855.354338790635,1862.1715272212539,40.45,5.746851944439087,-4739097.302838011,1855.3338201753093
1688968800,2023-07-10 06:00:00,1854.938189854978,1861.2070822390838,40.06,5.513690655044495,-5039019.716135011,1854.92070986133
1688972400,2023-07-10 07:00:00,1855.3338201753093,1860.4239806305804,40.65,5.405609553869197,-4694220.364654011,1861.281076781575
1688976000,2023-07-10 08:00:00,1854.92070986133,1859.6902111946804,40.2,5.366766132090533,-5232359.312445011,1863.5246842510444
1688979600,2023-07-10 09:00:00,1861.281076781575,1859.9023266062663,49.35,5.689176000153459,-4411747.788916011,1863.7884506824628
1688983200,2023-07-10 10:00:00,1863.5246842510444,1860.38530762557,52.14,5.5360877303421585,-4126505.0761120114,1861.4404117183597
1688986800,2023-07-10 11:00:00,1863.7884506824628,1860.8390600331556,52.47,5.250564732180999,-3861144.4132950115,1863.7469826516267
1688990400,2023-07-10 12:00:00,1861.4404117183597,1860.9192402578494,49.21,5.238743592929797,-4316563.976697012,1869.8868288030264
1688994000,2023-07-10 13:00:00,1863.7469826516267,1861.2962725770196,52.34,5.405942693480747,-3443530.479269012,1870.6597766533484
1688997600,2023-07-10 14:00:00,1869.8868288030264,1862.4416800738206,59.5,5.5899536972712,-2497838.179521012,1871.369438478421
1689001200,2023-07-10 15:00:00,1870.6597766533484,1863.5374262844243,60.31,5.5695310480460485,-1936533.6335080122,1868.5729154387066
1689004800,2023-07-10 16:00:00,1871.369438478421,1864.5816945769573,61.07,5.625673174338045,-1357800.421524012,1887.819562112159
1689008400,2023-07-10 17:00:00,1868.5729154387066,1865.1138573585238,56.44,5.466153980114321,-1621767.1488200119,1898.5941109698524
1689012000,2023-07-10 18:00:00,1887.819562112159,1868.1412846590085,72.12,6.532215351021533,218573.8283199882,1892.3030877597619
1689015600,2023-07-10 19:00:00,1898.5941109698524,1872.2016615004543,77.09,6.896673633604502,1610169.312374988,1876.8396342574206
1689019200,2023-07-10 20:00:00,1892.3030877597619,1874.881851668362,69.32,7.274891537343056,-146693.72643501195,1875.260958636233
1689022800,2023-07-10 21:00:00,1876.8396342574206,1875.1428893469033,54.72,7.880844960194692,-1738479.570673012,1879.7829221696907
1689026400,2023-07-10 22:00:00,1875.260958636233,1875.1586319188139,53.48,8.020630711729861,-4321769.960870012,1878.0143823103508
1689030000,2023-07-10 23:00:00,1879.7829221696907,1875.775203952264,56.51,7.824452063446779,-3720951.9239300117,1882.0750296759584
1689033600,2023-07-11 00:00:00,1878.0143823103508,1876.0737610666756,55,7.716471662667375,-4543090.195925011,1878.215587267835
1689037200,2023-07-11 01:00:00,1882.0750296759584,1876.87393021458,57.79,7.547273090761137,-4189194.6679080115,1879.700868600437
1689040800,2023-07-11 02:00:00,1878.215587267835,1877.0528178216807,54.34,7.330484125158844,-4441145.256956011,1878.53164927458
1689044400,2023-07-11 03:00:00,1879.700868600437,1877.4058912588482,55.45,6.980133449339576,-4264983.699265011,1878.1358765308792
1689048000,2023-07-11 04:00:00,1878.53164927458,1877.5559923276126,54.33,6.594414074358339,-4382442.723930011,1885.674486955809
1689051600,2023-07-11 05:00:00,1878.1358765308792,1877.6333102213814,53.94,6.153389448503479,-4420281.37786701,1883.7411659053391
1689055200,2023-07-11 06:00:00,1885.674486955809,1878.705467119305,59.91,6.558778087829306,-3208966.2692860104,1879.7549759982255
1689058800,2023-07-11 07:00:00,1883.7411659053391,1879.3768936241095,57.84,6.3119852792938635,-3695846.4869490103,1870.6968533261086
1689062400,2023-07-11 08:00:00,1879.7549759982255,1879.427304607325,53.72,6.159877349801254,-4012777.83466301,1867.6160938108517
1689066000,2023-07-11 09:00:00,1870.6968533261086,1878.263244436496,45.74,6.5844954581385995,-5570567.754932011,1868.3034019820116
1689069600,2023-07-11 10:00:00,1867.6160938108517,1876.8436243530768,43.38,6.476178319222507,-5950171.2182360105,1870.6056119344246
1689073200,2023-07-11 11:00:00,1868.3034019820116,1875.704928036935,44.07,6.24022676454191,-5617174.126396011,1868.8827642607484
1689076800,2023-07-11 12:00:00,1870.6056119344246,1875.0250192232668,46.44,6.144272739317273,-5079389.086292011,1873.002567926986
1689080400,2023-07-11 13:00:00,1868.8827642607484,1874.206051894931,44.91,6.182143194610989,-6107257.52323301,1871.522574917137
1689084000,2023-07-11 14:00:00,1873.002567926986,1874.0455873658718,49.22,6.61239032705145,-4702980.012644011,1873.1309326795272
1689087600,2023-07-11 15:00:00,1871.522574917137,1873.7091857060404,47.77,7.1101697697508355,-6666209.41213301,1872.2982685590762
1689091200,2023-07-11 16:00:00,1873.1309326795272,1873.6320853025054,49.51,7.188404158702258,-5764603.68758601,1871.2848492481285
1689094800,2023-07-11 17:00:00,1872.2982685590762,1873.4542430700483,48.61,7.025563927468873,-6529713.17552001,1874.8740254432423
1689098400,2023-07-11 18:00:00,1871.2848492481285,1873.164990560459,47.47,6.848849948700794,-7073305.8300820105,1874.326356997143
1689102000,2023-07-11 19:00:00,1874.8740254432423,1873.3928618781636,51.76,6.685396044591379,-6654191.0921320105,1875.6625882458445
1689105600,2023-07-11 20:00:00,1874.326356997143,1873.5173278940274,51.08,6.368860675648157,-7008218.57414301,1877.8561814289583
1689109200,2023-07-11 21:00:00,1875.6625882458445,1873.803362607603,52.72,6.124473063134066,-6722892.63291401,1878.5920720343997
1689112800,2023-07-11 22:00:00,1877.8561814289583,1874.3437384504505,55.37,5.8467280203073075,-6468575.2568220105,1877.8577748289872
1689116400,2023-07-11 23:00:00,1878.5920720343997,1874.9101829283104,56.26,5.5227669943014135,-6267922.22242601,1882.4393457635485
1689120000,2023-07-12 00:00:00,1877.8577748289872,1875.303195181734,55.08,5.279529109871087,-6700209.028870011,1883.0973223057053
1689123600,2023-07-12 01:00:00,1882.4393457635485,1876.254681925976,60.61,5.545035827402606,-5366350.284317011,1880.8394146570754
1689127200,2023-07-12 02:00:00,1883.0973223057053,1877.1670339766065,61.35,5.299162239948313,-5157329.425587011,1882.0384844257946
1689130800,2023-07-12 03:00:00,1880.8394146570754,1877.6566847340023,57.38,5.115200509603215,-5488010.8210920105,1883.9776875676878
1689134400,2023-07-12 04:00:00,1882.0384844257946,1878.240924692908,58.9,4.928709731079229,-5247495.72267301,1888.9073853165196
1689138000,2023-07-12 05:00:00,1883.9776875676878,1879.0058264095453,61.3,4.757665002296211,-4997748.85731801,1891.0967590015885
1689141600,2023-07-12 06:00:00,1888.9073853165196,1880.3260342638087,66.64,5.218629109765043,-3568686.7889310103,1888.9211070061458
1689145200,2023-07-12 07:00:00,1891.0967590015885,1881.7621308955127,68.7,5.2235440175242855,-3054347.00911001,1889.118419848275
1689148800,2023-07-12 08:00:00,1888.9211070061458,1882.716661043597,64.44,5.12142965573412,-3394353.76293601,1887.6147431620934
1689152400,2023-07-12 09:00:00,1889.118419848275,1883.5702288842208,64.65,4.818740650501648,-3256307.99625601,1890.3497543342219
1689156000,2023-07-12 10:00:00,1887.6147431620934,1884.1094974546038,61.6,4.611771032230606,-3405627.02020901,1887.030250882488
1689159600,2023-07-12 11:00:00,1890.3497543342219,1884.9415317052196,64.85,4.496243594563355,-3158668.56684001,1886.945432875985
1689163200,2023-07-12 12:00:00,1887.030250882488,1885.220027595522,58.4,5.323205434195382,-7900564.206988011,1893.8488987707417
1689166800,2023-07-12 13:00:00,1886.945432875985,1885.450081632917,58.24,5.877756693586695,-10894391.51794601,1883.3674420272207
1689170400,2023-07-12 14:00:00,1893.8488987707417,1886.5699239179603,66.3,6.320996520405011,-9250579.74663501,1884.407753602795
1689174000,2023-07-12 15:00:00,1883.3674420272207,1886.1429263325283,50.39,7.149644539896747,-11641508.68895301,1886.7526954902205
1689177600,2023-07-12 16:00:00,1884.407753602795,1885.911569968564,51.63,7.010928917632546,-10368455.050663011,1886.661804354423
1689181200,2023-07-12 17:00:00,1886.7526954902205,1886.0237200381182,54.4,6.9103208002747625,-9195764.837517012,1871.1291667184441
1689184800,2023-07-12 18:00:00,1886.661804354423,1886.108797946959,54.27,6.707387673313416,-9714967.489268012,1871.9144183333026
1689188400,2023-07-12 19:00:00,1871.1291667184441,1884.1115137831569,37.72,7.5208447536001195,-12384334.190244012,1871.0405220807754
1689192000,2023-07-12 20:00:00,1871.9144183333026,1882.4852343898428,38.74,7.2679120542197095,-11554102.441839011,1870.5352688449136
1689195600,2023-07-12 21:00:00,1871.0405220807754,1880.9592727486338,38,7.179178775820464,-12589926.574388012,1872.168552055879
1689199200,2023-07-12 22:00:00,1870.5352688449136,1879.569405561471,37.55,6.7294113556317665,-12841600.803053012,1871.5396389175357
1689202800,2023-07-12 23:00:00,1872.168552055879,1878.5826250940588,40.01,6.4286372510087615,-12551121.086995013,1872.4821873138087
1689206400,2023-07-13 00:00:00,1871.5396389175357,1877.6435602705224,39.37,6.221119969467685,-13034328.962470014,1869.8158998576498
1689210000,2023-07-13 01:00:00,1872.4821873138087,1876.9553772096272,40.91,5.996310570181258,-12427285.537980014,1867.0598847812373
1689213600,2023-07-13 02:00:00,1869.8158998576498,1876.0034468960303,37.97,5.793933262870225,-12785663.515586015,1866.0628408837654
1689217200,2023-07-13 03:00:00,1867.0598847812373,1874.8109719473912,35.17,5.592555803999428,-13111696.132290015,1867.3061285623899
1689220800,2023-07-13 04:00:00,1866.0628408837654,1873.644554472241,34.18,5.400120535621705,-13565203.080225015,1871.889897039625
1689224400,2023-07-13 05:00:00,1867.3061285623899,1872.799431017594,36.57,5.227238287581182,-13221520.117300015,1870.892978335353
1689228000,2023-07-13 06:00:00,1871.889897039625,1872.6781598205316,44.54,5.181301895579226,-12474827.912040016,1872.9254707875327
1689231600,2023-07-13 07:00:00,1870.892978335353,1872.4401356225078,43.27,4.975247999114228,-12709555.652966015,1880.9641170526997
1689235200,2023-07-13 08:00:00,1872.9254707875327,1872.5048469778444,46.62,4.783152668953974,-12539238.746733015,1881.9855238025211
1689238800,2023-07-13 09:00:00,1880.9641170526997,1873.6327496544918,57.35,5.085020734105513,-11813565.552329015,1884.0444569815334
1689242400,2023-07-13 10:00:00,1881.9855238025211,1874.7464528742291,58.5,4.833672718793119,-11576252.371473014,1880.7974086267932
1689246000,2023-07-13 11:00:00,1884.0444569815334,1875.986186755203,60.78,4.665517456823533,-11394392.108945014,1886.1029206895205
1689249600,2023-07-13 12:00:00,1880.7974086267932,1876.6276830047484,55.59,4.82323916778702,-12590894.485642014,1882.6474558094567
1689253200,2023-07-13 13:00:00,1886.1029206895205,1877.8910480293846,61.39,4.953835802123425,-11694087.181785014,1930.7210524970417
1689256800,2023-07-13 14:00:00,1882.6474558094567,1878.5252357333943,56.24,5.15972727693392,-12698418.087241013,1961.235196377501
1689260400,2023-07-13 15:00:00,1930.7210524970417,1885.4846779685472,80.61,8.790326667244145,-871308.9201100133,1990.0811393690847
1689264000,2023-07-13 16:00:00,1961.235196377501,1895.584747089741,85.96,10.494371591326582,6786228.932926986,1982.0586441280718
1689267600,2023-07-13 17:00:00,1990.0811393690847,1908.1842660603202,89.03,12.578957456370151,13096341.456741987,1995.1327314115608
1689271200,2023-07-13 18:00:00,1982.0586441280718,1918.0341831360204,83.55,14.10138933371632,6158036.710558987,1984.5254264031043
1689274800,2023-07-13 19:00:00,1995.1327314115608,1928.313989572759,85.15,14.655847477430758,9271667.532923987,1984.5741717550623
1689278400,2023-07-13 20:00:00,1984.5254264031043,1935.8088478168052,78.47,14.682185945311875,7795748.346507987,1991.855276867864
1689282000,2023-07-13 21:00:00,1984.5741717550623,1942.3108910085728,78.47,14.673627570647486,11547564.444113987,2005.0110851555353
1689285600,2023-07-13 22:00:00,1991.855276867864,1948.916809123145,79.74,14.230883119111603,12424948.886448987,2022.3152310805258
1689289200,2023-07-13 23:00:00,2005.0110851555353,1956.3960459274638,81.82,14.386366079134222,13542207.118778987,2013.9399435683845
1689292800,2023-07-14 00:00:00,2022.3152310805258,1965.1852706145387,84.13,14.93464428062983,17380375.000841986,2012.5123114136898
1689296400,2023-07-14 01:00:00,2013.9399435683845,1971.6858936750514,78.91,14.812878735932962,15523408.463652987,2009.3887059933054
1689300000,2023-07-14 02:00:00,2012.5123114136898,1977.129416040203,78.02,14.250485699772472,14380537.222223988,2010.3601797490844
1689303600,2023-07-14 03:00:00,2009.3887059933054,1981.4306547006167,76,14.004865016321851,13515237.334843988,2008.3645203046399
1689307200,2023-07-14 04:00:00,2010.3601797490844,1985.2879247070791,76.21,13.207703712445959,14117123.152351987,2006.077691379133
1689310800,2023-07-14 05:00:00,2008.3645203046399,1988.3648041200872,74.78,12.497728184067972,13789619.895876987,1992.8116025913494
1689314400,2023-07-14 06:00:00,2006.077691379133,1990.7265224212933,73.1,11.839569208523253,13192989.905034987,2000.4318444921635
1689318000,2023-07-14 07:00:00,1992.8116025913494,1991.0045331106342,64.09,12.192988797699586,11739420.649877988,1998.4559714919828
1689321600,2023-07-14 08:00:00,2000.4318444921635,1992.2615079615048,66.64,12.230666038601688,12885675.521602988,1990.6301074416267
1689325200,2023-07-14 09:00:00,1998.4559714919828,1993.087436432235,65.34,11.722022026014598,11727009.432283988,1993.1255460092407
1689328800,2023-07-14 10:00:00,1990.6301074416267,1992.7597925668206,60.35,11.74123293511396,10548785.207562989,1989.7429657927617
1689332400,2023-07-14 11:00:00,1993.1255460092407,1992.8085596924766,61.37,11.253585815497628,11122493.28344499,2000.2840788407955
1689336000,2023-07-14 12:00:00,1989.7429657927617,1992.3998138391812,59.16,10.979263379096997,10042602.88498999,2000.0830630068265
1689339600,2023-07-14 13:00:00,2000.2840788407955,1993.4510491727299,63.56,11.320657120505253,12223910.94444499,1999.3439594545314
1689343200,2023-07-14 14:00:00,2000.0830630068265,1994.3353176839428,63.42,10.944491693066379,10251119.18419399,1991.8973184541164
1689346800,2023-07-14 15:00:00,1999.3439594545314,1995.003136586688,62.87,10.903135244824119,8280591.63752999,1963.04458965197
1689350400,2023-07-14 16:00:00,1991.8973184541164,1994.589027502345,57.47,11.281422213483097,4856521.105525989,1917.8211875354268
1689354000,2023-07-14 17:00:00,1963.04458965197,1990.3831024556284,42.3,12.536670735230691,-373125.17553001083,1914.1452595314397
1689357600,2023-07-14 18:00:00,1917.8211875354268,1980.7081804662682,29.26,15.046630585627822,-8628686.370542012,1915.916450628888
1689361200,2023-07-14 19:00:00,1914.1452595314397,1971.8331243416244,28.49,15.616728795787632,-13028793.646002013,1929.1072269751257
1689364800,2023-07-14 20:00:00,1915.916450628888,1964.377567846593,29.45,15.728481189391836,-10509358.701249013,1927.692679486609
1689368400,2023-07-14 21:00:00,1929.1072269751257,1959.6748557303972,36.32,15.54721655773797,-8920166.002253013,1937.6205284357934
1689372000,2023-07-14 22:00:00,1927.692679486609,1955.4105655645587,35.92,14.744590175656455,-9747645.061292013,1932.6383197438734
1689375600,2023-07-14 23:00:00,1937.6205284357934,1953.0385606140567,40.89,14.563823456580824,-8849423.136487013,1931.2529355720314
1689379200,2023-07-15 00:00:00,1932.6383197438734,1950.3185284980323,39.24,13.96707929349531,-9901140.586742014,1932.2463365436963
1689382800,2023-07-15 01:00:00,1931.2529355720314,1947.7764494412322,38.77,13.455460589433116,-11247992.528566014,1930.797158272734
1689386400,2023-07-15 02:00:00,1932.2463365436963,1945.7057677215607,39.33,12.639524495680623,-10879693.111401014,1932.6097894253605
1689390000,2023-07-15 03:00:00,1930.797158272734,1943.717953128384,38.78,12.041707829310281,-11403941.839861015,1929.154638036497
1689393600,2023-07-15 04:00:00,1932.6097894253605,1942.2368646346474,39.92,11.32719856053069,-11144146.489692016,1933.2045777082699
1689397200,2023-07-15 05:00:00,1929.154638036497,1940.492567754894,38.45,10.884085590363062,-11727878.199608015,1941.0766937362105
1689400800,2023-07-15 06:00:00,1933.2045777082699,1939.5208357486774,41.18,10.434155000918729,-11158085.749623016,1938.8374738429768
1689404400,2023-07-15 07:00:00,1941.0766937362105,1939.7282834803484,46.19,10.352588158110208,-10283452.230863016,1942.5947149039596
1689408000,2023-07-15 08:00:00,1938.8374738429768,1939.6095088620323,45.02,10.114657812054725,-11236769.497464016,1943.559065398696
1689411600,2023-07-15 09:00:00,1942.5947149039596,1940.0075363342892,47.43,9.772751360609655,-10429238.112797016,1939.9158788404495
1689415200,2023-07-15 10:00:00,1943.559065398696,1940.4810735428769,48.06,9.315225864540563,-9912611.675059017,1940.7235487783503
1689418800,2023-07-15 11:00:00,1939.9158788404495,1940.40571424922,45.83,8.944534941176727,-10175611.697729018,1937.072343016275
1689422400,2023-07-15 12:00:00,1940.7235487783503,1940.4480921864374,46.42,8.420062257775589,-10009171.623018017,1933.0258014141987
1689426000,2023-07-15 13:00:00,1937.072343016275,1939.9979922970824,44.06,8.337785297637963,-10672432.629904017,1936.1187587778281
1689429600,2023-07-15 14:00:00,1933.0258014141987,1939.0683668460313,41.55,8.256439118178642,-11477453.591023017,1932.5708351060282
1689433200,2023-07-15 15:00:00,1936.1187587778281,1938.675085770271,44.17,8.093823578726791,-10611588.397893017,1931.3445894583217
1689436800,2023-07-15 16:00:00,1932.5708351060282,1937.8611856817051,41.85,7.822635337231345,-11512717.997202016,1935.7149913159872
1689440400,2023-07-15 17:00:00,1931.3445894583217,1936.992306185254,41.05,7.424366038554196,-11723904.167189017,1935.4594576192742
1689444000,2023-07-15 18:00:00,1935.7149913159872,1936.8219975360184,45.09,7.38845299457887,-11025359.294073017,1931.8569411316635
1689447600,2023-07-15 19:00:00,1935.4594576192742,1936.6403255471191,44.9,7.110717932954515,-11532324.627014017,1930.5673123994013
1689451200,2023-07-15 20:00:00,1931.8569411316635,1936.0025409583916,42.15,6.861980831477341,-11776959.435541017,1928.9796682729911
1689454800,2023-07-15 21:00:00,1930.5673123994013,1935.277843817193,41.17,6.591310120198773,-12167917.404307017,1930.932025506369
1689458400,2023-07-15 22:00:00,1928.9796682729911,1934.438087077966,39.95,6.234054305508137,-12298874.247028017,1933.3781144966515
1689462000,2023-07-15 23:00:00,1930.932025506369,1933.970612201753,42.22,5.931984893671778,-12126075.038859017,1934.698218907071
1689465600,2023-07-16 00:00:00,1933.3781144966515,1933.8916125077394,45.03,5.68331198734304,-11841831.742558017,1929.4157645709424
1689469200,2023-07-16 01:00:00,1934.698218907071,1933.9991600276503,46.54,5.514608522523218,-11408228.473454017,1924.86583923211
1689472800,2023-07-16 02:00:00,1929.4157645709424,1933.3880406334226,41.61,6.253882147144381,-14395980.391693017,1925.5898378091329
1689476400,2023-07-16 03:00:00,1924.86583923211,1932.2517471132476,37.9,6.132450431664879,-14906146.654415017,1926.2039928312024
1689480000,2023-07-16 04:00:00,1925.5898378091329,1931.3634925393656,38.83,5.820465002525473,-14673481.223185018,1928.5981100691658
1689483600,2023-07-16 05:00:00,1926.2039928312024,1930.6755592449438,39.66,5.668990198249359,-14159591.963322017,1927.3838611097394
1689487200,2023-07-16 06:00:00,1928.5981100691658,1930.3985660215067,42.92,5.685152179757174,-13556809.137324017,1928.6711829838866
1689490800,2023-07-16 07:00:00,1927.3838611097394,1929.9966053666044,41.69,5.5436137443239435,-13965149.654164016,1930.6628206052876
1689494400,2023-07-16 08:00:00,1928.6711829838866,1929.819882382242,43.54,5.243690088152875,-13857819.914237017,1931.0008661600596
1689498000,2023-07-16 09:00:00,1930.6628206052876,1929.9322741453148,46.37,5.032739781474186,-13619781.227441017,1933.127538552938
1689501600,2023-07-16 10:00:00,1931.0008661600596,1930.074753080614,46.85,5.08780985151056,-12730194.888041016,1932.1568838497103
1689505200,2023-07-16 11:00:00,1933.127538552938,1930.4817911435905,49.93,4.947691050213126,-12378925.544905016,1931.6467336922528
1689508800,2023-07-16 12:00:00,1932.1568838497103,1930.7051368377397,48.55,4.819792110188152,-12761399.289551016,1939.6658328196095
1689512400,2023-07-16 13:00:00,1931.6467336922528,1930.830683085008,47.8,4.58545082881297,-12968450.326108016,1937.528991424836
1689516000,2023-07-16 14:00:00,1939.6658328196095,1932.0087030496215,58.61,5.014411516401403,-11006244.332637016,1936.9174692185975
1689519600,2023-07-16 15:00:00,1937.528991424836,1932.7447414996502,55.32,4.9058014789132685,-11579546.405493015,1938.2403529090443
1689523200,2023-07-16 16:00:00,1936.9174692185975,1933.3011051955098,54.38,4.8095738813420645,-12258214.287679015,1931.3754792735197
1689526800,2023-07-16 17:00:00,1938.2403529090443,1933.9596715573143,56.12,4.638004504941398,-11985359.788114015,1928.8834337177477
1689530400,2023-07-16 18:00:00,1931.3754792735197,1933.6151125861418,46.27,5.085981623954661,-13214391.287594015,1930.0050087866239
1689534000,2023-07-16 19:00:00,1928.8834337177477,1932.9842220703558,43.3,5.10294094316253,-14052236.263483014,1930.832364966926
1689537600,2023-07-16 20:00:00,1930.0050087866239,1932.5869936325248,45.01,4.934918376267373,-13567809.109483015,1934.912699967106
1689541200,2023-07-16 21:00:00,1930.832364966926,1932.3530431437782,46.3,4.6704696378232935,-13397061.619214015,1922.4828747061676
1689544800,2023-07-16 22:00:00,1934.912699967106,1932.6943307202218,52.24,4.8023756999998355,-12419067.442571014,1922.284243448013
1689548400,2023-07-16 23:00:00,1922.4828747061676,1931.3328032516813,38.33,5.589194761342855,-14541631.435000014,1925.0155924281844
1689552000,2023-07-17 00:00:00,1922.284243448013,1930.126328611192,38.16,5.869457191576529,-16561909.304071013,1927.1820364475002
1689555600,2023-07-17 01:00:00,1925.0155924281844,1929.4448971201243,42.07,6.024696484106578,-15651368.740900014,1931.2424295055837
1689559200,2023-07-17 02:00:00,1927.1820364475002,1929.1431823637745,45.04,5.8087184973788935,-15318014.229994014,1931.7534550341495
1689562800,2023-07-17 03:00:00,1931.2424295055837,1929.4230819826823,50.19,5.723654129316363,-15015346.488742014,1931.8555902005817
1689566400,2023-07-17 04:00:00,1931.7534550341495,1929.7337983895445,50.82,5.494150830533107,-14655262.840641014,1930.2760397760278
1689570000,2023-07-17 05:00:00,1931.8555902005817,1930.0167039643495,50.95,5.3276225901198675,-14205309.866257014,1929.8981777473987
1689573600,2023-07-17 06:00:00,1930.2760397760278,1930.0512820725733,48.76,5.210541098958158,-14653139.406131014,1926.4934065742189
1689577200,2023-07-17 07:00:00,1929.8981777473987,1930.03086816255,48.23,4.937940425114644,-14887245.722717015,1916.244181844207
1689580800,2023-07-17 08:00:00,1926.4934065742189,1929.559206617439,43.6,4.878600651141437,-15389973.044173015,1910.2278149900367
1689584400,2023-07-17 09:00:00,1916.244181844207,1927.7838699810081,33.25,5.363306008765642,-16479196.970102016,1911.5804224302676
1689588000,2023-07-17 10:00:00,1910.2278149900367,1925.4430626488786,28.91,6.197995063109912,-19209164.805053014,1910.969148702685
1689591600,2023-07-17 11:00:00,1911.5804224302676,1923.5947106197304,31.09,6.405861784532098,-17976203.688535016,1915.657585157916
1689595200,2023-07-17 12:00:00,1910.969148702685,1921.9113023641244,30.63,6.658869942543965,-19985305.671328016,1913.642171677459
1689598800,2023-07-17 13:00:00,1915.657585157916,1921.0774734032966,38.14,6.688618423002515,-18552488.457638014,1908.9989168770853
1689602400,2023-07-17 14:00:00,1913.642171677459,1920.0860998398516,36.32,6.605047064369743,-19349761.355053015,1904.2883118331463
1689606000,2023-07-17 15:00:00,1908.9989168770853,1918.6078087781495,32.48,6.818011940399139,-20601140.496670015,1897.5565071713831
1689609600,2023-07-17 16:00:00,1904.2883118331463,1916.6985425188159,29.11,7.200944530580419,-22653576.409137014,1884.8391600882649
1689613200,2023-07-17 17:00:00,1897.5565071713831,1914.1462711391582,25.11,7.59094688376187,-26400407.891473014,1887.7557308904184
1689616800,2023-07-17 18:00:00,1884.8391600882649,1910.2386563323723,19.62,8.634718206421288,-30506886.470318012,1889.9470895776433
1689620400,2023-07-17 19:00:00,1887.7557308904184,1907.2409329401119,23.74,8.51764839980146,-29411342.910261013,1916.2203938030857
1689624000,2023-07-17 20:00:00,1889.9470895776433,1904.9350871584493,26.77,8.56714391085107,-28158405.95992701,1910.1668638976475
1689627600,2023-07-17 21:00:00,1916.2203938030857,1906.4397947110674,51.63,10.047455014931847,-24849652.04413301,1912.3350612151432
1689631200,2023-07-17 22:00:00,1910.1668638976475,1906.9367372692782,47.62,9.906604286713058,-26663789.90569501,1912.5302238598458
1689634800,2023-07-17 23:00:00,1912.3350612151432,1907.6565137953935,49.14,9.518478773537398,-25967638.78350401,1915.3383434111283
1689638400,2023-07-18 00:00:00,1912.5302238598458,1908.3063418039872,49.29,9.149126637234778,-24757037.57639401,1908.6317111105357
1689642000,2023-07-18 01:00:00,1915.3383434111283,1909.2439420182727,51.4,8.696825273902572,-24339290.67928901,1909.3121877309525
1689645600,2023-07-18 02:00:00,1908.6317111105357,1909.1623112305745,46.42,8.559859170816024,-25026186.78010801,1909.5676273736667
1689649200,2023-07-18 03:00:00,1909.3121877309525,1909.1822947639582,46.98,8.193311745135214,-24506569.38042101,1905.0798515057304
1689652800,2023-07-18 04:00:00,1909.5676273736667,1909.2336724452528,47.2,7.839127568514553,-23696508.58452401,1899.215305798087
1689656400,2023-07-18 05:00:00,1905.0798515057304,1908.6798296533163,43.71,7.630204417666537,-24662017.011101007,1899.42380986331
1689660000,2023-07-18 06:00:00,1899.215305798087,1907.4178931392858,39.59,8.028874730224521,-27074394.517472006,1901.8520142491147
1689663600,2023-07-18 07:00:00,1899.42380986331,1906.3520153691557,39.81,7.795330148636242,-25797697.777114008,1898.5676236224394
1689667200,2023-07-18 08:00:00,1901.8520142491147,1905.752015219817,42.41,8.230753488186838,-23572594.99291501,1904.4161217280903
1689670800,2023-07-18 09:00:00,1898.5676236224394,1904.7940963401666,39.9,7.942493908588316,-24407238.579306006,1894.2154247217047
1689674400,2023-07-18 10:00:00,1904.4161217280903,1904.743699725223,46.02,7.858071870650845,-23661808.064697005,1892.1744618054804
1689678000,2023-07-18 11:00:00,1894.2154247217047,1903.3399297247538,38.63,8.382665073778682,-25396317.201158006,1892.9779476916917
1689681600,2023-07-18 12:00:00,1892.1744618054804,1901.8512006688507,37.34,8.379389126745405,-27937447.573510006,1900.0539656584558
1689685200,2023-07-18 13:00:00,1892.9779476916917,1900.668100271896,38.21,8.384449790096246,-26520642.523868006,1897.284415624387
1689688800,2023-07-18 14:00:00,1900.0539656584558,1900.5862156567707,45.45,8.496866093310262,-23443697.406325005,1885.8954333692188
1689692400,2023-07-18 15:00:00,1897.284415624387,1900.145975652453,43.31,8.33104140317711,-24480887.446096007,1891.2461353913466
1689696000,2023-07-18 16:00:00,1885.8954333692188,1898.2459033480218,35.84,9.225153733109563,-27174235.426321007,1901.009807379022
1689699600,2023-07-18 17:00:00,1891.2461353913466,1897.3126009537984,40.99,9.063337604328048,-26055363.107543007,1891.9239460943465
1689703200,2023-07-18 18:00:00,1901.009807379022,1897.805561810495,49.03,9.20655780738211,-24882043.591796007,1895.0220300889737
